x,y,layer1,layer2,voltage1,voltage2,current
3235.31,268.631,MID_LAYER_4,BOTTOM_LAYER,0.000321612,0.000321595,0.00021755
3235.31,308.001,TOP_LAYER,MID_LAYER_1,0.000322229,0.000322215,0.000175355
3235.31,308.001,MID_LAYER_1,MID_LAYER_2,0.000322215,0.000322126,0.000187194
3235.31,308.001,MID_LAYER_2,MID_LAYER_3,0.000322126,0.000322105,0.00020833
3235.31,308.001,MID_LAYER_3,MID_LAYER_4,0.000322105,0.000321977,0.000268783
3235.31,308.001,MID_LAYER_4,BOTTOM_LAYER,0.000321977,0.000321958,0.000244699
3235.31,347.371,TOP_LAYER,MID_LAYER_1,0.000322636,0.000322618,0.00022305
3235.31,347.371,MID_LAYER_1,MID_LAYER_2,0.000322618,0.000322512,0.000223584
3235.31,347.371,MID_LAYER_2,MID_LAYER_3,0.000322512,0.000322488,0.000236466
3235.31,347.371,MID_LAYER_3,MID_LAYER_4,0.000322488,0.000322347,0.000296868
3235.31,347.371,MID_LAYER_4,BOTTOM_LAYER,0.000322347,0.000322326,0.00027271
3235.31,386.741,TOP_LAYER,MID_LAYER_1,0.000323055,0.000323036,0.00025006
3235.31,386.741,MID_LAYER_1,MID_LAYER_2,0.000323036,0.000322908,0.000268724
3235.31,386.741,MID_LAYER_2,MID_LAYER_3,0.000322908,0.00032288,0.000277846
3235.31,386.741,MID_LAYER_3,MID_LAYER_4,0.00032288,0.000322723,0.00033154
3235.31,386.741,MID_LAYER_4,BOTTOM_LAYER,0.000322723,0.000322699,0.000300829
3235.31,426.111,TOP_LAYER,MID_LAYER_1,0.000323494,0.000323469,0.000311407
3235.31,426.111,MID_LAYER_1,MID_LAYER_2,0.000323469,0.000323313,0.000328634
3235.31,426.111,MID_LAYER_2,MID_LAYER_3,0.000323313,0.00032328,0.000332271
3235.31,426.111,MID_LAYER_3,MID_LAYER_4,0.00032328,0.000323102,0.000374363
3235.31,426.111,MID_LAYER_4,BOTTOM_LAYER,0.000323102,0.000323076,0.000328538
3235.31,465.481,TOP_LAYER,MID_LAYER_1,0.00032395,0.000323917,0.000420526
3235.31,465.481,MID_LAYER_1,MID_LAYER_2,0.000323917,0.000323723,0.000407349
3235.31,465.481,MID_LAYER_2,MID_LAYER_3,0.000323723,0.000323683,0.000400461
3235.31,465.481,MID_LAYER_3,MID_LAYER_4,0.000323683,0.000323481,0.000424925
3235.31,465.481,MID_LAYER_4,BOTTOM_LAYER,0.000323481,0.000323453,0.000355347
3235.31,504.851,TOP_LAYER,MID_LAYER_1,0.000324403,0.00032436,0.00054538
3235.31,504.851,MID_LAYER_1,MID_LAYER_2,0.00032436,0.000324127,0.000490194
3235.31,504.851,MID_LAYER_2,MID_LAYER_3,0.000324127,0.00032408,0.000470518
3235.31,504.851,MID_LAYER_3,MID_LAYER_4,0.00032408,0.000323853,0.000476908
3235.31,504.851,MID_LAYER_4,BOTTOM_LAYER,0.000323853,0.000323823,0.000378551
3235.31,544.222,TOP_LAYER,MID_LAYER_1,0.000324824,0.000324774,0.000636505
3235.31,544.222,MID_LAYER_1,MID_LAYER_2,0.000324774,0.00032451,0.000555575
3235.31,544.222,MID_LAYER_2,MID_LAYER_3,0.00032451,0.000324457,0.000526699
3235.31,544.222,MID_LAYER_3,MID_LAYER_4,0.000324457,0.00032421,0.000521435
3235.31,544.222,MID_LAYER_4,BOTTOM_LAYER,0.00032421,0.000324178,0.000397487
3235.31,583.592,TOP_LAYER,MID_LAYER_1,0.000325199,0.000325145,0.000683353
3235.31,583.592,MID_LAYER_1,MID_LAYER_2,0.000325145,0.000324862,0.000595509
3235.31,583.592,MID_LAYER_2,MID_LAYER_3,0.000324862,0.000324806,0.00056471
3235.31,583.592,MID_LAYER_3,MID_LAYER_4,0.000324806,0.000324543,0.000552969
3235.31,583.592,MID_LAYER_4,BOTTOM_LAYER,0.000324543,0.00032451,0.000418711
3235.31,622.962,TOP_LAYER,MID_LAYER_1,0.000325522,0.00032547,0.000667348
3235.31,622.962,MID_LAYER_1,MID_LAYER_2,0.00032547,0.000325182,0.000604449
3235.31,622.962,MID_LAYER_2,MID_LAYER_3,0.000325182,0.000325124,0.000578656
3235.31,622.962,MID_LAYER_3,MID_LAYER_4,0.000325124,0.000324853,0.000571928
3235.31,622.962,MID_LAYER_4,BOTTOM_LAYER,0.000324853,0.000324819,0.000430994
3235.31,662.332,TOP_LAYER,MID_LAYER_1,0.000325811,0.000325761,0.000628107
3235.31,662.332,MID_LAYER_1,MID_LAYER_2,0.000325761,0.000325476,0.000600837
3235.31,662.332,MID_LAYER_2,MID_LAYER_3,0.000325476,0.000325418,0.000582513
3235.31,662.332,MID_LAYER_3,MID_LAYER_4,0.000325418,0.00032514,0.000585688
3235.31,662.332,MID_LAYER_4,BOTTOM_LAYER,0.00032514,0.000325106,0.000432524
3235.31,701.702,TOP_LAYER,MID_LAYER_1,0.000326091,0.000326042,0.000613432
3235.31,701.702,MID_LAYER_1,MID_LAYER_2,0.000326042,0.000325753,0.000610383
3235.31,701.702,MID_LAYER_2,MID_LAYER_3,0.000325753,0.000325692,0.000598344
3235.31,701.702,MID_LAYER_3,MID_LAYER_4,0.000325692,0.000325406,0.000603119
3235.31,701.702,MID_LAYER_4,BOTTOM_LAYER,0.000325406,0.000325373,0.000424819
3235.31,741.072,TOP_LAYER,MID_LAYER_1,0.000326376,0.000326327,0.000618322
3235.31,741.072,MID_LAYER_1,MID_LAYER_2,0.000326327,0.000326019,0.00064762
3235.31,741.072,MID_LAYER_2,MID_LAYER_3,0.000326019,0.000325955,0.000637222
3235.31,741.072,MID_LAYER_3,MID_LAYER_4,0.000325955,0.00032566,0.000623371
3235.31,741.072,MID_LAYER_4,BOTTOM_LAYER,0.00032566,0.000325626,0.000430861
3235.31,780.442,TOP_LAYER,MID_LAYER_1,0.000326659,0.000326613,0.000587485
3235.31,780.442,MID_LAYER_1,MID_LAYER_2,0.000326613,0.000326282,0.000695406
3235.31,780.442,MID_LAYER_2,MID_LAYER_3,0.000326282,0.000326217,0.000654417
3235.31,780.442,MID_LAYER_3,MID_LAYER_4,0.000326217,0.000325915,0.000634881
3235.31,780.442,MID_LAYER_4,BOTTOM_LAYER,0.000325915,0.00032587,0.000568769
3235.31,819.812,TOP_LAYER,MID_LAYER_1,0.000326909,0.000326866,0.000536617
3235.31,819.812,MID_LAYER_1,MID_LAYER_2,0.000326866,0.000326502,0.000768227
3235.31,819.812,MID_LAYER_2,MID_LAYER_3,0.000326502,0.00032643,0.000714961
3235.31,819.812,MID_LAYER_3,MID_LAYER_4,0.00032643,0.00032611,0.000674425
3235.31,819.812,MID_LAYER_4,BOTTOM_LAYER,0.00032611,0.000326063,0.000587075
3235.31,859.182,TOP_LAYER,MID_LAYER_1,0.000327098,0.000327053,0.000570987
3235.31,859.182,MID_LAYER_1,MID_LAYER_2,0.000327053,0.000326665,0.000817478
3235.31,859.182,MID_LAYER_2,MID_LAYER_3,0.000326665,0.000326588,0.000764802
3235.31,859.182,MID_LAYER_3,MID_LAYER_4,0.000326588,0.000326259,0.00069436
3235.31,859.182,MID_LAYER_4,BOTTOM_LAYER,0.000326259,0.000326211,0.000604874
3235.31,898.552,TOP_LAYER,MID_LAYER_1,0.000327229,0.000327179,0.000633282
3235.31,898.552,MID_LAYER_1,MID_LAYER_2,0.000327179,0.000326775,0.000851226
3235.31,898.552,MID_LAYER_2,MID_LAYER_3,0.000326775,0.000326695,0.000800505
3235.31,898.552,MID_LAYER_3,MID_LAYER_4,0.000326695,0.000326362,0.000700436
3235.31,898.552,MID_LAYER_4,BOTTOM_LAYER,0.000326362,0.000326314,0.000614451
3235.31,937.922,TOP_LAYER,MID_LAYER_1,0.0003273,0.000327246,0.000688557
3235.31,937.922,MID_LAYER_1,MID_LAYER_2,0.000327246,0.000326835,0.000865371
3235.31,937.922,MID_LAYER_2,MID_LAYER_3,0.000326835,0.000326753,0.000816296
3235.31,937.922,MID_LAYER_3,MID_LAYER_4,0.000326753,0.000326424,0.000694082
3235.31,937.922,MID_LAYER_4,BOTTOM_LAYER,0.000326424,0.000326375,0.000614637
3235.31,977.292,TOP_LAYER,MID_LAYER_1,0.000327295,0.000327243,0.000662853
3235.31,977.292,MID_LAYER_1,MID_LAYER_2,0.000327243,0.000326845,0.000838303
3235.31,977.292,MID_LAYER_2,MID_LAYER_3,0.000326845,0.000326765,0.000796338
3235.31,977.292,MID_LAYER_3,MID_LAYER_4,0.000326765,0.000326445,0.000672679
3235.31,977.292,MID_LAYER_4,BOTTOM_LAYER,0.000326445,0.000326398,0.000603132
3235.31,1016.66,TOP_LAYER,MID_LAYER_1,0.00032722,0.000327177,0.000545483
3235.31,1016.66,MID_LAYER_1,MID_LAYER_2,0.000327177,0.000326811,0.000770708
3235.31,1016.66,MID_LAYER_2,MID_LAYER_3,0.000326811,0.000326737,0.000741763
3235.31,1016.66,MID_LAYER_3,MID_LAYER_4,0.000326737,0.000326433,0.000640157
3235.31,1016.66,MID_LAYER_4,BOTTOM_LAYER,0.000326433,0.000326387,0.0005823
3235.31,1056.03,TOP_LAYER,MID_LAYER_1,0.000327116,0.000327082,0.000426539
3235.31,1056.03,MID_LAYER_1,MID_LAYER_2,0.000327082,0.000326751,0.000698135
3235.31,1056.03,MID_LAYER_2,MID_LAYER_3,0.000326751,0.000326683,0.000678449
3235.31,1056.03,MID_LAYER_3,MID_LAYER_4,0.000326683,0.000326393,0.000609423
3235.31,1056.03,MID_LAYER_4,BOTTOM_LAYER,0.000326393,0.000326349,0.000560128
