x;y;layer1;layer2;voltage1;voltage2;current
-71.7804;426.111;MID_LAYER_2;MID_LAYER_3;9.52726e-05;9.5177e-05;0.000952381
-71.7804;426.111;MID_LAYER_3;MID_LAYER_4;9.5177e-05;9.47226e-05;0.000957292
-71.7804;426.111;MID_LAYER_4;BOTTOM_LAYER;9.47226e-05;9.46689e-05;0.000679387
-71.7804;465.481;TOP_LAYER;MID_LAYER_1;9.60566e-05;9.60106e-05;0.000583064
-71.7804;465.481;MID_LAYER_1;MID_LAYER_2;9.60106e-05;9.56116e-05;0.000840427
-71.7804;465.481;MID_LAYER_2;MID_LAYER_3;9.56116e-05;9.5523e-05;0.000883179
-71.7804;465.481;MID_LAYER_3;MID_LAYER_4;9.5523e-05;9.51154e-05;0.000858576
-71.7804;465.481;MID_LAYER_4;BOTTOM_LAYER;9.51154e-05;9.50678e-05;0.00060253
-71.7804;504.851;TOP_LAYER;MID_LAYER_1;9.63505e-05;9.63065e-05;0.000558144
-71.7804;504.851;MID_LAYER_1;MID_LAYER_2;9.63065e-05;9.59222e-05;0.000809387
-71.7804;504.851;MID_LAYER_2;MID_LAYER_3;9.59222e-05;9.58395e-05;0.000824297
-71.7804;504.851;MID_LAYER_3;MID_LAYER_4;9.58395e-05;9.54716e-05;0.000774979
-71.7804;504.851;MID_LAYER_4;BOTTOM_LAYER;9.54716e-05;9.543e-05;0.000526782
-71.7804;544.221;TOP_LAYER;MID_LAYER_1;9.6626e-05;9.65803e-05;0.000578348
-71.7804;544.221;MID_LAYER_1;MID_LAYER_2;9.65803e-05;9.61951e-05;0.000811303
-71.7804;544.221;MID_LAYER_2;MID_LAYER_3;9.61951e-05;9.61164e-05;0.00078502
-71.7804;544.221;MID_LAYER_3;MID_LAYER_4;9.61164e-05;9.57798e-05;0.0007091
-71.7804;544.221;MID_LAYER_4;BOTTOM_LAYER;9.57798e-05;9.57425e-05;0.000472078
-71.7804;583.591;TOP_LAYER;MID_LAYER_1;9.68745e-05;9.68208e-05;0.000679474
-71.7804;583.591;MID_LAYER_1;MID_LAYER_2;9.68208e-05;9.64094e-05;0.00086653
-71.7804;583.591;MID_LAYER_2;MID_LAYER_3;9.64094e-05;9.63292e-05;0.000799156
-71.7804;583.591;MID_LAYER_3;MID_LAYER_4;9.63292e-05;9.60052e-05;0.000682617
-71.7804;583.591;MID_LAYER_4;BOTTOM_LAYER;9.60052e-05;9.59715e-05;0.00042681
-71.7804;622.962;TOP_LAYER;MID_LAYER_1;9.7055e-05;9.69965e-05;0.000740123
-71.7804;622.962;MID_LAYER_1;MID_LAYER_2;9.69965e-05;9.65562e-05;0.000927507
-71.7804;622.962;MID_LAYER_2;MID_LAYER_3;9.65562e-05;9.64738e-05;0.000821227
-71.7804;622.962;MID_LAYER_3;MID_LAYER_4;9.64738e-05;9.61557e-05;0.000670005
-71.7804;622.962;MID_LAYER_4;BOTTOM_LAYER;9.61557e-05;9.61233e-05;0.000410651
-71.7804;662.332;TOP_LAYER;MID_LAYER_1;9.71555e-05;9.70952e-05;0.000763759
-71.7804;662.332;MID_LAYER_1;MID_LAYER_2;9.70952e-05;9.66194e-05;0.00100224
-71.7804;662.332;MID_LAYER_2;MID_LAYER_3;9.66194e-05;9.65336e-05;0.000855574
-71.7804;662.332;MID_LAYER_3;MID_LAYER_4;9.65336e-05;9.62166e-05;0.000667641
-71.7804;662.332;MID_LAYER_4;BOTTOM_LAYER;9.62166e-05;9.61832e-05;0.000423679
-71.7804;701.702;TOP_LAYER;MID_LAYER_1;9.71859e-05;9.71008e-05;0.00107667
-71.7804;701.702;MID_LAYER_1;MID_LAYER_2;9.71008e-05;9.65543e-05;0.00115123
-71.7804;701.702;MID_LAYER_2;MID_LAYER_3;9.65543e-05;9.64626e-05;0.000913812
-71.7804;701.702;MID_LAYER_3;MID_LAYER_4;9.64626e-05;9.61493e-05;0.000660013
-71.7804;701.702;MID_LAYER_4;BOTTOM_LAYER;9.61493e-05;9.612e-05;0.000370463
-71.7804;741.072;TOP_LAYER;MID_LAYER_1;9.70105e-05;9.69184e-05;0.00116641
-71.7804;741.072;MID_LAYER_1;MID_LAYER_2;9.69184e-05;9.63466e-05;0.00120434
-71.7804;741.072;MID_LAYER_2;MID_LAYER_3;9.63466e-05;9.6255e-05;0.000913334
-71.7804;741.072;MID_LAYER_3;MID_LAYER_4;9.6255e-05;9.59613e-05;0.0006187
-71.7804;741.072;MID_LAYER_4;BOTTOM_LAYER;9.59613e-05;9.59353e-05;0.000329546
-71.7804;780.442;TOP_LAYER;MID_LAYER_1;9.64194e-05;9.63943e-05;0.000317895
-71.7804;780.442;MID_LAYER_1;MID_LAYER_2;9.63943e-05;9.59491e-05;0.000937807
-71.7804;780.442;MID_LAYER_2;MID_LAYER_3;9.59491e-05;9.58751e-05;0.00073798
-71.7804;780.442;MID_LAYER_3;MID_LAYER_4;9.58751e-05;9.5642e-05;0.000491007
-71.7804;780.442;MID_LAYER_4;BOTTOM_LAYER;9.5642e-05;9.56195e-05;0.00028429
-71.7804;819.812;TOP_LAYER;MID_LAYER_1;9.55144e-05;9.5519e-05;-5.89172e-05
-71.7804;819.812;MID_LAYER_1;MID_LAYER_2;9.5519e-05;9.53086e-05;0.000443364
-71.7804;819.812;MID_LAYER_2;MID_LAYER_3;9.53086e-05;9.52747e-05;0.000337457
-71.7804;819.812;MID_LAYER_3;MID_LAYER_4;9.52747e-05;9.51717e-05;0.000216961
-71.7804;819.812;MID_LAYER_4;BOTTOM_LAYER;9.51717e-05;9.51675e-05;5.29347e-05
-71.7804;859.182;TOP_LAYER;MID_LAYER_1;9.45222e-05;9.45412e-05;-0.000239865
-71.7804;859.182;MID_LAYER_1;MID_LAYER_2;9.45412e-05;9.45749e-05;-7.11052e-05
-71.7804;859.182;MID_LAYER_2;MID_LAYER_3;9.45749e-05;9.45808e-05;-5.91013e-05
-71.7804;859.182;MID_LAYER_3;MID_LAYER_4;9.45808e-05;9.46086e-05;-5.84e-05
-71.7804;859.182;MID_LAYER_4;BOTTOM_LAYER;9.46086e-05;9.46193e-05;-0.000136073
-71.7804;898.552;TOP_LAYER;MID_LAYER_1;9.36011e-05;9.36381e-05;-0.000468757
-71.7804;898.552;MID_LAYER_1;MID_LAYER_2;9.36381e-05;9.38243e-05;-0.000392184
-71.7804;898.552;MID_LAYER_2;MID_LAYER_3;9.38243e-05;9.38576e-05;-0.000331503
-71.7804;898.552;MID_LAYER_3;MID_LAYER_4;9.38576e-05;9.39859e-05;-0.000270271
-71.7804;898.552;MID_LAYER_4;BOTTOM_LAYER;9.39859e-05;9.40072e-05;-0.000269483
-71.7804;937.922;TOP_LAYER;MID_LAYER_1;9.27302e-05;9.27799e-05;-0.000629199
-71.7804;937.922;MID_LAYER_1;MID_LAYER_2;9.27799e-05;9.30677e-05;-0.000606164
-71.7804;937.922;MID_LAYER_2;MID_LAYER_3;9.30677e-05;9.31198e-05;-0.000518903
-71.7804;937.922;MID_LAYER_3;MID_LAYER_4;9.31198e-05;9.33213e-05;-0.00042446
-71.7804;937.922;MID_LAYER_4;BOTTOM_LAYER;9.33213e-05;9.33503e-05;-0.00036727
-71.7804;977.292;TOP_LAYER;MID_LAYER_1;9.18732e-05;9.1934e-05;-0.000770532
-71.7804;977.292;MID_LAYER_1;MID_LAYER_2;9.1934e-05;9.2302e-05;-0.000775025
-71.7804;977.292;MID_LAYER_2;MID_LAYER_3;9.2302e-05;9.23684e-05;-0.00066238
-71.7804;977.292;MID_LAYER_3;MID_LAYER_4;9.23684e-05;9.26254e-05;-0.000541252
-71.7804;977.292;MID_LAYER_4;BOTTOM_LAYER;9.26254e-05;9.266e-05;-0.000438137
-71.7804;1016.66;TOP_LAYER;MID_LAYER_1;9.1007e-05;9.10812e-05;-0.000938446
-71.7804;1016.66;MID_LAYER_1;MID_LAYER_2;9.10812e-05;9.1527e-05;-0.000939057
-71.7804;1016.66;MID_LAYER_2;MID_LAYER_3;9.1527e-05;9.16061e-05;-0.000788641
-71.7804;1016.66;MID_LAYER_3;MID_LAYER_4;9.16061e-05;9.19076e-05;-0.000635106
-71.7804;1016.66;MID_LAYER_4;BOTTOM_LAYER;9.19076e-05;9.19464e-05;-0.000490866
-71.7804;1056.03;TOP_LAYER;MID_LAYER_1;9.01333e-05;9.02238e-05;-0.00114614
-71.7804;1056.03;MID_LAYER_1;MID_LAYER_2;9.02238e-05;9.07517e-05;-0.00111189
-71.7804;1056.03;MID_LAYER_2;MID_LAYER_3;9.07517e-05;9.08425e-05;-0.000905115
-71.7804;1056.03;MID_LAYER_3;MID_LAYER_4;9.08425e-05;9.11791e-05;-0.000709137
-71.7804;1056.03;MID_LAYER_4;BOTTOM_LAYER;9.11791e-05;9.12212e-05;-0.000532777
-71.7804;1095.4;TOP_LAYER;MID_LAYER_1;8.92764e-05;8.93859e-05;-0.00138587
-71.7804;1095.4;MID_LAYER_1;MID_LAYER_2;8.93859e-05;8.99925e-05;-0.00127783
-71.7804;1095.4;MID_LAYER_2;MID_LAYER_3;8.99925e-05;9.00933e-05;-0.00100438
-71.7804;1095.4;MID_LAYER_3;MID_LAYER_4;9.00933e-05;9.04533e-05;-0.000758282
-71.7804;1095.4;MID_LAYER_4;BOTTOM_LAYER;9.04533e-05;9.04971e-05;-0.000555104
-71.7804;1134.77;TOP_LAYER;MID_LAYER_1;8.85056e-05;8.86251e-05;-0.00151265
-71.7804;1134.77;MID_LAYER_1;MID_LAYER_2;8.86251e-05;8.92763e-05;-0.00137161
-71.7804;1134.77;MID_LAYER_2;MID_LAYER_3;8.92763e-05;8.93815e-05;-0.00104902
-71.7804;1134.77;MID_LAYER_3;MID_LAYER_4;8.93815e-05;8.97451e-05;-0.000765884
-71.7804;1134.77;MID_LAYER_4;BOTTOM_LAYER;8.97451e-05;8.97883e-05;-0.00054695
-71.7804;1174.14;TOP_LAYER;MID_LAYER_1;8.78465e-05;8.79649e-05;-0.00149953
-71.7804;1174.14;MID_LAYER_1;MID_LAYER_2;8.79649e-05;8.86197e-05;-0.0013792
-71.7804;1174.14;MID_LAYER_2;MID_LAYER_3;8.86197e-05;8.87227e-05;-0.00102697
-71.7804;1174.14;MID_LAYER_3;MID_LAYER_4;8.87227e-05;8.90673e-05;-0.00072579
-71.7804;1174.14;MID_LAYER_4;BOTTOM_LAYER;8.90673e-05;8.91074e-05;-0.000508318
-71.7804;1213.51;TOP_LAYER;MID_LAYER_1;8.72944e-05;8.73863e-05;-0.00116257
-71.7804;1213.51;MID_LAYER_1;MID_LAYER_2;8.73863e-05;8.80228e-05;-0.00134086
-71.7804;1213.51;MID_LAYER_2;MID_LAYER_3;8.80228e-05;8.812e-05;-0.000969306
-71.7804;1213.51;MID_LAYER_3;MID_LAYER_4;8.812e-05;8.84291e-05;-0.00065089
-71.7804;1213.51;MID_LAYER_4;BOTTOM_LAYER;8.84291e-05;8.8464e-05;-0.000442703
-71.7804;1252.88;TOP_LAYER;MID_LAYER_1;8.69054e-05;8.69707e-05;-0.0008262
-71.7804;1252.88;MID_LAYER_1;MID_LAYER_2;8.69707e-05;8.75064e-05;-0.00112838
-71.7804;1252.88;MID_LAYER_2;MID_LAYER_3;8.75064e-05;8.75901e-05;-0.000835079
-71.7804;1252.88;MID_LAYER_3;MID_LAYER_4;8.75901e-05;8.78429e-05;-0.000532489
-71.7804;1252.88;MID_LAYER_4;BOTTOM_LAYER;8.78429e-05;8.787e-05;-0.000343009
-71.7804;1292.25;TOP_LAYER;MID_LAYER_1;8.66108e-05;8.66605e-05;-0.000629268
-71.7804;1292.25;MID_LAYER_1;MID_LAYER_2;8.66605e-05;8.7109e-05;-0.000944622
-71.7804;1292.25;MID_LAYER_2;MID_LAYER_3;8.7109e-05;8.71708e-05;-0.000615653
-71.7804;1292.25;MID_LAYER_3;MID_LAYER_4;8.71708e-05;8.73291e-05;-0.000333571
-71.7804;1292.25;MID_LAYER_4;BOTTOM_LAYER;8.73291e-05;8.7344e-05;-0.00018822
-71.7804;1331.62;TOP_LAYER;MID_LAYER_1;8.64275e-05;8.6461e-05;-0.000423952
-71.7804;1331.62;MID_LAYER_1;MID_LAYER_2;8.6461e-05;8.67772e-05;-0.000665996
-71.7804;1331.62;MID_LAYER_2;MID_LAYER_3;8.67772e-05;8.68148e-05;-0.000375043
-71.7804;1331.62;MID_LAYER_3;MID_LAYER_4;8.68148e-05;8.68761e-05;-0.000129044
-71.7804;1331.62;MID_LAYER_4;BOTTOM_LAYER;8.68761e-05;8.68786e-05;-3.21591e-05
-71.7804;1370.99;TOP_LAYER;MID_LAYER_1;8.6314e-05;8.6333e-05;-0.000241017
-71.7804;1370.99;MID_LAYER_1;MID_LAYER_2;8.6333e-05;8.64986e-05;-0.000348697
-71.7804;1370.99;MID_LAYER_2;MID_LAYER_3;8.64986e-05;8.65126e-05;-0.000139938
-71.7804;1370.99;MID_LAYER_3;MID_LAYER_4;8.65126e-05;8.64825e-05;6.34124e-05
-71.7804;1370.99;MID_LAYER_4;BOTTOM_LAYER;8.64825e-05;8.64752e-05;9.21813e-05
-71.7804;1410.36;TOP_LAYER;MID_LAYER_1;8.62336e-05;8.624e-05;-8.12228e-05
-71.7804;1410.36;MID_LAYER_1;MID_LAYER_2;8.624e-05;8.62966e-05;-0.000119221
-71.7804;1410.36;MID_LAYER_2;MID_LAYER_3;8.62966e-05;8.62869e-05;9.62145e-05
-71.7804;1410.36;MID_LAYER_3;MID_LAYER_4;8.62869e-05;8.61534e-05;0.000281239
-71.7804;1410.36;MID_LAYER_4;BOTTOM_LAYER;8.61534e-05;8.61263e-05;0.000343266
-71.7804;1449.73;TOP_LAYER;MID_LAYER_1;8.61834e-05;8.61793e-05;5.12136e-05
-71.7804;1449.73;MID_LAYER_1;MID_LAYER_2;8.61793e-05;8.61366e-05;8.99162e-05
-71.7804;1449.73;MID_LAYER_2;MID_LAYER_3;8.61366e-05;8.61069e-05;0.000296358
-71.7804;1449.73;MID_LAYER_3;MID_LAYER_4;8.61069e-05;8.58847e-05;0.000468094
-71.7804;1449.73;MID_LAYER_4;BOTTOM_LAYER;8.58847e-05;8.58435e-05;0.000521559
-71.7804;1489.1;TOP_LAYER;MID_LAYER_1;8.61581e-05;8.61465e-05;0.000146961
-71.7804;1489.1;MID_LAYER_1;MID_LAYER_2;8.61465e-05;8.60224e-05;0.00026145
-71.7804;1489.1;MID_LAYER_2;MID_LAYER_3;8.60224e-05;8.59755e-05;0.000468098
-71.7804;1489.1;MID_LAYER_3;MID_LAYER_4;8.59755e-05;8.56701e-05;0.000643129
-71.7804;1489.1;MID_LAYER_4;BOTTOM_LAYER;8.56701e-05;8.56125e-05;0.000730162
-33.0039;185.444;TOP_LAYER;MID_LAYER_1;9.43937e-05;9.43078e-05;0.000411259
-33.0039;185.444;MID_LAYER_1;MID_LAYER_2;9.43078e-05;9.3436e-05;0.000693909
-33.0039;185.444;MID_LAYER_2;MID_LAYER_3;9.3436e-05;9.32021e-05;0.000880937
-33.0039;185.444;MID_LAYER_3;MID_LAYER_4;9.32021e-05;9.19067e-05;0.00103114
-33.0039;185.444;MID_LAYER_4;BOTTOM_LAYER;9.19067e-05;9.16081e-05;0.00142836
-33.0039;303.554;TOP_LAYER;MID_LAYER_1;9.52228e-05;9.51274e-05;0.000456239
-33.0039;303.554;MID_LAYER_1;MID_LAYER_2;9.51274e-05;9.43413e-05;0.000625731
-33.0039;303.554;MID_LAYER_2;MID_LAYER_3;9.43413e-05;9.41212e-05;0.000828981
-33.0039;303.554;MID_LAYER_3;MID_LAYER_4;9.41212e-05;9.29809e-05;0.000907628
-33.0039;303.554;MID_LAYER_4;BOTTOM_LAYER;9.29809e-05;9.27097e-05;0.00129754
-33.0039;421.664;TOP_LAYER;MID_LAYER_1;9.60954e-05;9.60158e-05;0.000381144
-33.0039;421.664;MID_LAYER_1;MID_LAYER_2;9.60158e-05;9.53693e-05;0.000514603
-33.0039;421.664;MID_LAYER_2;MID_LAYER_3;9.53693e-05;9.52094e-05;0.000602257
-33.0039;421.664;MID_LAYER_3;MID_LAYER_4;9.52094e-05;9.44562e-05;0.000599482
-33.0039;421.664;MID_LAYER_4;BOTTOM_LAYER;9.44562e-05;9.43301e-05;0.000603544
-33.0039;539.774;TOP_LAYER;MID_LAYER_1;9.70206e-05;9.69071e-05;0.000542555
-33.0039;539.774;MID_LAYER_1;MID_LAYER_2;9.69071e-05;9.62508e-05;0.000522425
-33.0039;539.774;MID_LAYER_2;MID_LAYER_3;9.62508e-05;9.61207e-05;0.000490016
-33.0039;539.774;MID_LAYER_3;MID_LAYER_4;9.61207e-05;9.56197e-05;0.000398802
-33.0039;539.774;MID_LAYER_4;BOTTOM_LAYER;9.56197e-05;9.55769e-05;0.000204536
-33.0039;657.885;TOP_LAYER;MID_LAYER_1;9.77422e-05;9.75264e-05;0.00103216
-33.0039;657.885;MID_LAYER_1;MID_LAYER_2;9.75264e-05;9.66355e-05;0.000709135
-33.0039;657.885;MID_LAYER_2;MID_LAYER_3;9.66355e-05;9.65033e-05;0.000497822
-33.0039;657.885;MID_LAYER_3;MID_LAYER_4;9.65033e-05;9.61154e-05;0.00030882
-33.0039;657.885;MID_LAYER_4;BOTTOM_LAYER;9.61154e-05;9.61061e-05;4.41407e-05
-33.0039;775.995;TOP_LAYER;MID_LAYER_1;9.82468e-05;9.76114e-05;0.00303987
-33.0039;775.995;MID_LAYER_1;MID_LAYER_2;9.76114e-05;9.60508e-05;0.00124219
-33.0039;775.995;MID_LAYER_2;MID_LAYER_3;9.60508e-05;9.58912e-05;0.000601296
-33.0039;775.995;MID_LAYER_3;MID_LAYER_4;9.58912e-05;9.56138e-05;0.000220801
-33.0039;775.995;MID_LAYER_4;BOTTOM_LAYER;9.56138e-05;9.56441e-05;-0.000145161
-33.0039;1248.44;TOP_LAYER;MID_LAYER_1;8.62582e-05;8.64545e-05;-0.000939238
-33.0039;1248.44;MID_LAYER_1;MID_LAYER_2;8.64545e-05;8.7685e-05;-0.000979449
-33.0039;1248.44;MID_LAYER_2;MID_LAYER_3;8.7685e-05;8.77915e-05;-0.000401227
-33.0039;1248.44;MID_LAYER_3;MID_LAYER_4;8.77915e-05;8.79622e-05;-0.000135869
-33.0039;1248.44;MID_LAYER_4;BOTTOM_LAYER;8.79622e-05;8.79798e-05;-8.39453e-05
-33.0039;1366.55;TOP_LAYER;MID_LAYER_1;8.61141e-05;8.61495e-05;-0.000169253
-33.0039;1366.55;MID_LAYER_1;MID_LAYER_2;8.61495e-05;8.66356e-05;-0.000386915
-33.0039;1366.55;MID_LAYER_2;MID_LAYER_3;8.66356e-05;8.66431e-05;-2.83225e-05
-33.0039;1366.55;MID_LAYER_3;MID_LAYER_4;8.66431e-05;8.64212e-05;0.000176621
-33.0039;1366.55;MID_LAYER_4;BOTTOM_LAYER;8.64212e-05;8.63371e-05;0.000402406
41.7583;-41.7583;TOP_LAYER;MID_LAYER_1;9.31557e-05;9.31106e-05;0.0035262
41.7583;-41.7583;MID_LAYER_1;MID_LAYER_2;9.31106e-05;9.27075e-05;0.00525102
41.7583;-41.7583;MID_LAYER_2;MID_LAYER_3;9.27075e-05;9.26157e-05;0.00566247
41.7583;-41.7583;MID_LAYER_3;MID_LAYER_4;9.26157e-05;9.21614e-05;0.00591807
41.7583;-41.7583;MID_LAYER_4;BOTTOM_LAYER;9.21614e-05;9.20956e-05;0.00514709
41.7583;1533.04;TOP_LAYER;MID_LAYER_1;8.59927e-05;8.597e-05;0.00178249
41.7583;1533.04;MID_LAYER_1;MID_LAYER_2;8.597e-05;8.57446e-05;0.00293549
41.7583;1533.04;MID_LAYER_2;MID_LAYER_3;8.57446e-05;8.56861e-05;0.00360718
41.7583;1533.04;MID_LAYER_3;MID_LAYER_4;8.56861e-05;8.53684e-05;0.00413911
41.7583;1533.04;MID_LAYER_4;BOTTOM_LAYER;8.53684e-05;8.53167e-05;0.00404468
32.3115;822.019;TOP_LAYER;MID_LAYER_1;3.76303;3.76315;-0.585243
84.44;-85.6998;TOP_LAYER;MID_LAYER_1;9.35668e-05;9.34848e-05;0.00103866
84.44;-85.6998;MID_LAYER_1;MID_LAYER_2;9.34848e-05;9.27451e-05;0.00155817
84.44;-85.6998;MID_LAYER_2;MID_LAYER_3;9.27451e-05;9.25786e-05;0.00165962
84.44;-85.6998;MID_LAYER_3;MID_LAYER_4;9.25786e-05;9.17496e-05;0.00174614
84.44;-85.6998;MID_LAYER_4;BOTTOM_LAYER;9.17496e-05;9.16141e-05;0.00171591
86.9597;1646.58;TOP_LAYER;MID_LAYER_1;8.64741e-05;8.64164e-05;0.000730083
86.9597;1646.58;MID_LAYER_1;MID_LAYER_2;8.64164e-05;8.57899e-05;0.00131967
86.9597;1646.58;MID_LAYER_2;MID_LAYER_3;8.57899e-05;8.56317e-05;0.00157684
86.9597;1646.58;MID_LAYER_3;MID_LAYER_4;8.56317e-05;8.47689e-05;0.00181745
86.9597;1646.58;MID_LAYER_4;BOTTOM_LAYER;8.47689e-05;8.46041e-05;0.00208704
85.1063;185.444;TOP_LAYER;MID_LAYER_1;9.59585e-05;9.57321e-05;0.00108307
85.1063;185.444;MID_LAYER_1;MID_LAYER_2;9.57321e-05;9.3494e-05;0.0017815
85.1063;185.444;MID_LAYER_2;MID_LAYER_3;9.3494e-05;9.2967e-05;0.00198502
85.1063;185.444;MID_LAYER_3;MID_LAYER_4;9.2967e-05;8.92098e-05;0.00299067
85.1063;185.444;MID_LAYER_4;BOTTOM_LAYER;8.92098e-05;8.76925e-05;0.00725845
85.1063;421.664;TOP_LAYER;MID_LAYER_1;9.74319e-05;9.72019e-05;0.00110046
85.1063;421.664;MID_LAYER_1;MID_LAYER_2;9.72019e-05;9.58257e-05;0.00109543
85.1063;421.664;MID_LAYER_2;MID_LAYER_3;9.58257e-05;9.54425e-05;0.00144313
85.1063;421.664;MID_LAYER_3;MID_LAYER_4;9.54425e-05;9.37755e-05;0.00132691
85.1063;421.664;MID_LAYER_4;BOTTOM_LAYER;9.37755e-05;9.34133e-05;0.00173268
85.1063;657.885;TOP_LAYER;MID_LAYER_1;9.94928e-05;9.89289e-05;0.00269768
85.1063;657.885;MID_LAYER_1;MID_LAYER_2;9.89289e-05;9.709e-05;0.00146372
85.1063;657.885;MID_LAYER_2;MID_LAYER_3;9.709e-05;9.68432e-05;0.000929728
85.1063;657.885;MID_LAYER_3;MID_LAYER_4;9.68432e-05;9.62868e-05;0.000442814
85.1063;657.885;MID_LAYER_4;BOTTOM_LAYER;9.62868e-05;9.64356e-05;-0.000711539
85.1063;894.105;TOP_LAYER;MID_LAYER_1;9.22378e-05;9.20222e-05;0.00103124
85.1063;894.105;MID_LAYER_1;MID_LAYER_2;9.20222e-05;9.41406e-05;-0.00168615
85.1063;894.105;MID_LAYER_2;MID_LAYER_3;9.41406e-05;9.43733e-05;-0.000876461
85.1063;894.105;MID_LAYER_3;MID_LAYER_4;9.43733e-05;9.48414e-05;-0.000372586
85.1063;894.105;MID_LAYER_4;BOTTOM_LAYER;9.48414e-05;9.5175e-05;-0.00159598
85.1063;1012.22;TOP_LAYER;MID_LAYER_1;8.84218e-05;8.90215e-05;-0.00286884
85.1063;1012.22;MID_LAYER_1;MID_LAYER_2;8.90215e-05;9.19855e-05;-0.00235927
85.1063;1012.22;MID_LAYER_2;MID_LAYER_3;9.19855e-05;9.22623e-05;-0.00104274
85.1063;1012.22;MID_LAYER_3;MID_LAYER_4;9.22623e-05;9.29562e-05;-0.00055231
85.1063;1012.22;MID_LAYER_4;BOTTOM_LAYER;9.29562e-05;9.32573e-05;-0.00144032
85.1063;1130.33;TOP_LAYER;MID_LAYER_1;8.35363e-05;8.53085e-05;-0.00847796
85.1063;1130.33;MID_LAYER_1;MID_LAYER_2;8.53085e-05;8.97188e-05;-0.00351047
85.1063;1130.33;MID_LAYER_2;MID_LAYER_3;8.97188e-05;9.00223e-05;-0.00114335
85.1063;1130.33;MID_LAYER_3;MID_LAYER_4;9.00223e-05;9.06322e-05;-0.000485476
85.1063;1130.33;MID_LAYER_4;BOTTOM_LAYER;9.06322e-05;9.08484e-05;-0.00103422
85.1063;1366.55;TOP_LAYER;MID_LAYER_1;8.53226e-05;8.53189e-05;1.75078e-05
85.1063;1366.55;MID_LAYER_1;MID_LAYER_2;8.53189e-05;8.70545e-05;-0.00138153
85.1063;1366.55;MID_LAYER_2;MID_LAYER_3;8.70545e-05;8.69554e-05;0.000373532
85.1063;1366.55;MID_LAYER_3;MID_LAYER_4;8.69554e-05;8.59226e-05;0.000822025
85.1063;1366.55;MID_LAYER_4;BOTTOM_LAYER;8.59226e-05;8.53575e-05;0.00270365
85.1063;1484.66;TOP_LAYER;MID_LAYER_1;8.67895e-05;8.68493e-05;-0.000286026
85.1063;1484.66;MID_LAYER_1;MID_LAYER_2;8.68493e-05;8.63518e-05;0.000395966
85.1063;1484.66;MID_LAYER_2;MID_LAYER_3;8.63518e-05;8.61072e-05;0.000921491
85.1063;1484.66;MID_LAYER_3;MID_LAYER_4;8.61072e-05;8.43582e-05;0.00139217
85.1063;1484.66;MID_LAYER_4;BOTTOM_LAYER;8.43582e-05;8.32158e-05;0.00546482
123.81;-85.6998;TOP_LAYER;MID_LAYER_1;9.36884e-05;9.35957e-05;0.00117381
123.81;-85.6998;MID_LAYER_1;MID_LAYER_2;9.35957e-05;9.27583e-05;0.00176377
123.81;-85.6998;MID_LAYER_2;MID_LAYER_3;9.27583e-05;9.25715e-05;0.00186235
123.81;-85.6998;MID_LAYER_3;MID_LAYER_4;9.25715e-05;9.16553e-05;0.00193001
123.81;-85.6998;MID_LAYER_4;BOTTOM_LAYER;9.16553e-05;9.15087e-05;0.00185545
126.33;1646.58;TOP_LAYER;MID_LAYER_1;8.67321e-05;8.66573e-05;0.000946491
126.33;1646.58;MID_LAYER_1;MID_LAYER_2;8.66573e-05;8.58464e-05;0.00170801
126.33;1646.58;MID_LAYER_2;MID_LAYER_3;8.58464e-05;8.56461e-05;0.00199672
126.33;1646.58;MID_LAYER_3;MID_LAYER_4;8.56461e-05;8.45669e-05;0.00227344
126.33;1646.58;MID_LAYER_4;BOTTOM_LAYER;8.45669e-05;8.43615e-05;0.00259928
163.18;-85.6998;TOP_LAYER;MID_LAYER_1;9.38958e-05;9.37869e-05;0.00137858
163.18;-85.6998;MID_LAYER_1;MID_LAYER_2;9.37869e-05;9.27942e-05;0.00209109
163.18;-85.6998;MID_LAYER_2;MID_LAYER_3;9.27942e-05;9.25747e-05;0.00218866
163.18;-85.6998;MID_LAYER_3;MID_LAYER_4;9.25747e-05;9.15113e-05;0.0022399
163.18;-85.6998;MID_LAYER_4;BOTTOM_LAYER;9.15113e-05;9.13387e-05;0.00218483
165.7;1646.58;TOP_LAYER;MID_LAYER_1;8.71743e-05;8.70756e-05;0.0012495
165.7;1646.58;MID_LAYER_1;MID_LAYER_2;8.70756e-05;8.60129e-05;0.00223861
165.7;1646.58;MID_LAYER_2;MID_LAYER_3;8.60129e-05;8.57534e-05;0.00258598
165.7;1646.58;MID_LAYER_3;MID_LAYER_4;8.57534e-05;8.4363e-05;0.00292894
165.7;1646.58;MID_LAYER_4;BOTTOM_LAYER;8.4363e-05;8.41029e-05;0.00329242
166.17;1346.63;MID_LAYER_4;BOTTOM_LAYER;8.57059e-05;8.50239e-05;0.00326255
179.949;59.6178;MID_LAYER_1;MID_LAYER_2;4.99771;4.99771;-0
179.949;59.6178;MID_LAYER_2;MID_LAYER_3;4.99771;4.99775;-0.146921
179.949;59.6178;MID_LAYER_3;MID_LAYER_4;4.99775;4.99793;-0.146921
179.949;109.618;MID_LAYER_1;MID_LAYER_2;3.2025;3.2025;-0
179.949;109.618;MID_LAYER_2;MID_LAYER_3;3.2025;3.2025;1.00367e-11
